Season,Player Name,NBA Player ID,Team,Age,Height,Weight
2000-01,Sam Perkins,64,IND,40,6-9,260
2000-01,Samaki Walker,955,SAS,25,6-9,260
2000-01,Scot Pollard,1513,SAC,26,6-11,265
2000-01,Scott Burrell,197,CHH,30,6-7,218
2000-01,Scott Padgett,1909,UTA,25,6-9,240
2000-01,Scott Williams,281,MIL,33,6-10,230
2000-01,Scottie Pippen,937,POR,35,6-7,228
2000-01,Sean Colson,2173,HOU,25,6-0,175
2000-01,Sean Elliott,251,SAS,33,6-8,220
2000-01,Sean Rooks,399,LAC,31,6-10,260
2000-01,Shammond Williams,1742,SEA,26,6-1,201
2000-01,Shandon Anderson,1000,HOU,27,6-6,210
2000-01,Shaquille O'Neal,406,LAL,29,7-1,315
2000-01,Shareef Abdur-Rahim,949,VAN,24,6-9,230
2000-01,Shawn Bradley,762,DAL,29,7-6,265
2000-01,Shawn Kemp,431,POR,31,6-10,280
2000-01,Shawn Marion,1890,PHX,23,6-7,215
2000-01,Shawnelle Scott,1035,SAS,29,6-11,250
2000-01,Sherman Douglas,428,NJN,34,,
2000-01,Slava Medvedenko,2098,LAL,22,6-10,250
2000-01,Soumaila Samake,2066,NJN,23,7-0,224
2000-01,Stacey Augmon,278,POR,32,6-8,205
2000-01,Stephen Jackson,1536,NJN,23,6-8,218
2000-01,Stephon Marbury,950,NJN,24,6-2,180
2000-01,Steve Francis,1883,HOU,24,6-3,193
2000-01,Steve Goodrich,1864,CHI,25,6-10,220
2000-01,Steve Kerr,70,SAS,35,6-3,180
2000-01,Steve Nash,959,DAL,27,6-3,195
2000-01,Steven Smith,120,POR,32,6-8,221
2000-01,Stromile Swift,2031,VAN,21,6-9,225
2000-01,Tariq Abdul-Wahad,1505,DEN,26,6-6,223
2000-01,Terrance Roberson,2121,CHH,24,,
2000-01,Terrell Brandon,210,MIN,31,5-11,173
2000-01,Terry Davis,426,DEN,34,6-10,270
2000-01,Terry Mills,371,IND,33,,
2000-01,Terry Porter,345,SAS,38,6-3,205
2000-01,Theo Ratliff,689,PHI,28,6-10,225
2000-01,Tim Duncan,1495,SAS,25,7-0,260
2000-01,Tim Hardaway,896,MIA,34,6-0,195
2000-01,Tim James,1906,CHH,24,,
2000-01,Tim Thomas,1501,MIL,24,6-10,230
2000-01,Todd Day,103,MIN,31,,
2000-01,Todd Fuller,957,MIA,26,,
2000-01,Todd MacCulloch,1928,PHI,25,7-0,255
2000-01,Tom Gugliotta,339,PHX,31,6-10,240
2000-01,Tom Hammonds,67,MIN,34,,
2000-01,Toni Kukoc,389,ATL,32,6-11,235
2000-01,Tony Battie,1499,BOS,25,6-11,240
2000-01,Tony Delk,960,PHX,27,6-2,189
2000-01,Tony Massenburg,763,VAN,33,6-9,250
2000-01,Tony Smith,380,ATL,33,,
2000-01,Tracy McGrady,1503,ORL,22,6-8,210
2000-01,Tracy Murray,145,TOR,29,6-7,228
2000-01,Trajan Langdon,1892,CLE,25,6-3,197
2000-01,Travis Best,696,IND,28,5-11,184
2000-01,Travis Knight,969,NYK,26,7-0,235
2000-01,Troy Hudson,1607,ORL,25,6-1,170
2000-01,Tyrone Corbin,895,TOR,38,,
2000-01,Tyrone Hill,238,PHI,33,6-9,250
2000-01,Tyrone Nesby,1838,WAS,25,6-6,245
2000-01,Tyronn Lue,1731,LAL,24,6-0,178
2000-01,Tyus Edney,721,IND,28,5-10,166
2000-01,Vernon Maxwell,137,DAL,35,6-4,190
2000-01,Vin Baker,452,SEA,29,6-11,250
2000-01,Vince Carter,1713,TOR,24,6-6,225
2000-01,Vinny Del Negro,219,PHX,34,6-4,200
2000-01,Vitaly Potapenko,958,BOS,26,6-10,285
2000-01,Vlade Divac,124,SAC,33,7-1,260
2000-01,Vladimir Stepania,1735,NJN,25,7-0,236
2000-01,Vonteego Cummings,1907,GSW,25,6-3,190
2000-01,Voshon Lenard,702,DEN,28,6-4,205
2000-01,Wally Szczerbiak,1887,MIN,24,6-7,244
2000-01,Walt Williams,1005,HOU,31,6-8,230
2000-01,Walter McCarty,962,BOS,27,6-10,230
2000-01,Wang Zhi-zhi,1917,DAL,23,7-1,220
2000-01,Wesley Person,445,CLE,30,6-6,200
2000-01,Will Perdue,781,POR,35,7-0,240
2000-01,William Avery,1895,MIN,21,6-2,197
2000-01,Zan Tabak,440,IND,31,7-0,257
2000-01,Zendon Hamilton,1985,LAC,26,6-11,254
2000-01,Zydrunas Ilgauskas,980,CLE,26,7-3,260
2001-02,A.J. Guyton,2062,CHI,24,6-1,180
2001-02,Aaron McKie,243,PHI,29,6-5,209
2001-02,Aaron Williams,1425,NJN,30,6-9,240
2001-02,Adonal Foyle,1502,GSW,27,6-10,265
2001-02,Adrian Griffin,1559,DAL,27,6-5,215
2001-02,Al Harrington,1733,IND,22,6-9,250
2001-02,Alan Henderson,673,ATL,29,6-9,240
2001-02,Allan Houston,275,NYK,31,6-6,200
2001-02,Allen Iverson,947,PHI,27,6-0,165
2001-02,Alonzo Mourning,297,MIA,32,6-10,261
2001-02,Alton Ford,2228,PHX,21,6-9,275
2001-02,Alvin Jones,2264,PHI,23,6-11,265
2001-02,Alvin Williams,1541,TOR,27,6-5,185
2001-02,Amal McCaskill,1043,SAS,28,6-11,245
2001-02,Andre Miller,1889,CLE,26,6-2,200
2001-02,Andrei Kirilenko,1905,UTA,21,6-9,210
2001-02,Andrew DeClercq,692,ORL,29,6-10,255
2001-02,Anfernee Hardaway,358,PHX,30,6-7,215
2001-02,Ansu Sesay,1738,SEA,25,6-9,225
2001-02,Antawn Jamison,1712,GSW,26,6-9,223
2001-02,Anthony Carter,1853,MIA,27,6-2,195
2001-02,Anthony Johnson,1533,NJN,27,6-3,190
2001-02,Anthony Mason,193,MIL,35,6-8,255
2001-02,Anthony Peeler,324,MIN,32,6-4,208
2001-02,Antoine Walker,952,BOS,25,6-9,245
2001-02,Antonio Daniels,1498,SAS,27,6-4,205
2001-02,Antonio Davis,213,TOR,33,6-9,230
2001-02,Antonio Harvey,176,SEA,31,,
2001-02,Antonio McDyess,686,DEN,27,6-9,245
2001-02,Antonis Fotsis,2238,MEM,21,6-10,219
2001-02,Art Long,1609,SEA,29,6-9,253
2001-02,Austin Croshere,1506,IND,27,6-10,242
2001-02,Avery Johnson,422,DAL,37,5-11,180
2001-02,Baron Davis,1884,CHH,23,6-3,223
2001-02,Ben Wallace,1112,DET,27,6-9,240
2001-02,Bimbo Coles,902,CLE,34,6-2,182
2001-02,Bo Outlaw,448,PHX,31,6-8,210
2001-02,Bob Sura,682,GSW,29,6-5,200
2001-02,Bobby Jackson,1517,SAC,29,6-1,185
2001-02,Bobby Simmons,2250,WAS,22,6-6,235
2001-02,Bonzi Wells,1719,POR,25,6-5,213
2001-02,Brad Miller,1802,IND,26,7-0,261
2001-02,Brandon Armstrong,2220,NJN,22,6-5,188
2001-02,Brendan Haywood,2217,WAS,22,7-0,266
2001-02,Brent Barry,699,SEA,30,6-6,203
2001-02,Brent Price,85,SAC,33,6-1,185
2001-02,Brevin Knight,1510,MEM,26,5-10,170
2001-02,Brian Cardinal,2073,DET,25,6-8,245
2001-02,Brian Grant,258,MIA,30,6-9,254
2001-02,Brian Scalabrine,2243,NJN,24,6-9,240
2001-02,Brian Shaw,216,LAL,36,6-6,200
2001-02,Brian Skinner,1730,CLE,26,6-9,265
2001-02,Bruce Bowen,1477,SAS,31,6-7,200
2001-02,Bruno Sundov,1743,IND,22,7-2,246
2001-02,Bryant Stith,179,CLE,31,6-5,210
2001-02,Bryce Drew,1724,CHH,27,6-3,184
2001-02,Bryon Russell,935,UTA,31,6-7,225
2001-02,Cal Bowdler,1898,ATL,25,6-10,253
2001-02,Calbert Cheaney,384,DEN,30,6-7,217
2001-02,Calvin Booth,1916,SEA,26,6-11,231
2001-02,Carlos Arroyo,2306,DEN,22,6-2,202
2001-02,Carlos Rogers,435,IND,31,6-11,232
2001-02,Cedric Henderson,1538,GSW,27,6-7,225
2001-02,Charles Oakley,891,CHI,38,6-9,245
2001-02,Charles Smith,1520,SAS,26,6-4,194
2001-02,Charlie Bell,2294,DAL,23,6-3,200
2001-02,Charlie Ward,369,NYK,31,6-2,185
2001-02,Chauncey Billups,1497,MIN,25,6-3,202
2001-02,Cherokee Parks,685,SAS,29,6-11,240
2001-02,Chris Andersen,2365,DEN,23,6-10,230
2001-02,Chris Childs,164,TOR,34,6-3,195
2001-02,Chris Crawford,1544,ATL,27,6-9,235
2001-02,Chris Dudley,201,POR,37,6-11,260
2001-02,Chris Gatling,423,MIA,34,,
2001-02,Chris Mihm,2036,CLE,22,7-0,265
2001-02,Chris Mills,168,GSW,32,6-7,220
2001-02,Chris Webber,185,SAC,29,6-10,245
2001-02,Chris Whitney,43,WAS,30,6-0,175
2001-02,Christian Laettner,363,WAS,32,6-11,245
2001-02,Chucky Atkins,1088,DET,27,5-11,160
2001-02,Chucky Brown,359,SAC,34,6-8,220
2001-02,Clar. Weatherspoon,221,NYK,31,6-7,270
2001-02,Clifford Robinson,361,DET,35,6-10,225
2001-02,Corey Maggette,1894,LAC,22,6-6,228
2001-02,Corie Blount,916,PHI,33,6-10,242
2001-02,Corliss Williamson,722,DET,28,6-7,245
2001-02,Courtney Alexander,2042,WAS,25,6-6,205
2001-02,Cuttino Mobley,1749,HOU,26,6-4,210
2001-02,Dale Davis,905,POR,33,6-11,252
2001-02,Dalibor Bagaric,2053,CHI,21,7-1,270
2001-02,Damon Jones,1800,DET,25,6-3,185
2001-02,Damon Stoudamire,757,POR,28,5-10,171
2001-02,Damone Brown,2245,PHI,23,6-8,202
2001-02,Dan Langhi,2061,HOU,24,6-11,220
2001-02,Dan Majerle,105,PHX,36,6-6,222
2001-02,Dana Barros,344,DET,35,5-11,165
2001-02,Daniel Santiago,2091,PHX,26,7-1,256
2001-02,Danny Ferry,198,SAS,35,6-10,235
2001-02,Danny Fortson,1504,GSW,26,6-8,260
2001-02,Danny Manning,330,DAL,36,6-10,234
2001-02,Darius Miles,2032,LAC,20,6-9,210
2001-02,Darrell Armstrong,353,ORL,34,6-1,180
2001-02,Darrick Martin,239,DAL,31,5-11,170
2001-02,Darvin Ham,1032,MIL,28,6-7,230
2001-02,David Robinson,764,SAS,36,7-1,250
2001-02,David Wesley,133,CHH,31,6-1,203
2001-02,DeSagana Diop,2205,CLE,20,7-0,300
2001-02,DeShawn Stevenson,2052,UTA,21,6-5,210
2001-02,Dean Garrett,1051,GSW,35,6-11,250
2001-02,Dean Oliver,2352,GSW,23,5-11,175
2001-02,Dee Brown,244,ORL,33,,
2001-02,Dell Curry,209,TOR,38,6-5,205
2001-02,DerMarr Johnson,2035,ATL,22,6-9,201
2001-02,Derek Anderson,1507,POR,27,6-5,195
2001-02,Derek Fisher,965,LAL,27,6-1,200
2001-02,Derrick Coleman,934,PHI,35,6-10,270
2001-02,Derrick Dial,1760,TOR,26,6-4,184
2001-02,Derrick McKey,365,PHI,35,6-10,241
2001-02,Desmond Mason,2046,SEA,24,6-5,222
2001-02,Devean George,1904,LAL,24,6-8,220
2001-02,Dickey Simpkins,54,ATL,30,,
2001-02,Dikembe Mutombo,87,PHI,36,7-2,265
2001-02,Dion Glover,1901,ATL,23,6-5,228
2001-02,Dirk Nowitzki,1717,DAL,24,7-0,245
2001-02,Don Reid,690,ORL,28,6-8,250
2001-02,Donnell Harvey,2051,DEN,21,6-8,220
2001-02,Donny Marshall,681,NJN,29,6-7,230
2001-02,Donyell Marshall,923,UTA,29,6-9,230
2001-02,Doug Christie,57,SAC,32,6-6,205
2001-02,Doug Overton,77,LAC,32,6-3,190
2001-02,Earl Boykins,1863,LAC,26,5-5,133
2001-02,Earl Watson,2248,SEA,23,6-1,190
2001-02,Eddie Gill,2109,MEM,23,6-0,190
2001-02,Eddie Griffin,2204,HOU,20,6-10,220
2001-02,Eddie House,2067,MIA,24,6-1,180
2001-02,Eddie Jones,224,MIA,30,6-6,200
2001-02,Eddie Robinson,1944,CHI,26,6-9,205
2001-02,Eddy Curry,2201,CHI,19,6-11,285
2001-02,Eduardo Najera,2059,DAL,25,6-8,234
2001-02,Elden Campbell,922,CHH,33,7-0,279
2001-02,Eldridge Recasner,695,LAC,34,,
2001-02,Elliot Perry,386,MEM,33,,
2001-02,Elton Brand,1882,LAC,23,6-8,265
2001-02,Emanual Davis,1023,ATL,33,6-5,195
2001-02,Eric Montross,376,TOR,30,7-0,270
2001-02,Eric Piatkowski,15,LAC,31,6-6,215
2001-02,Eric Snow,727,PHI,29,6-3,204
2001-02,Eric Williams,677,BOS,29,6-8,220
2001-02,Erick Barkley,2057,POR,24,6-1,177
2001-02,Erick Dampier,956,GSW,26,6-11,265
2001-02,Erick Strickland,1065,BOS,28,6-3,218
2001-02,Ernest Brown,2081,MIA,23,7-0,244
2001-02,Ervin Johnson,911,MIL,34,6-11,255
2001-02,Etan Thomas,2041,WAS,24,6-10,260
2001-02,Evan Eschmeyer,1915,DAL,27,6-11,255
2001-02,Felipe Lopez,1732,MIN,27,6-5,195
2001-02,Felton Spencer,280,NYK,34,7-0,290
2001-02,Fred Hoiberg,697,CHI,29,6-5,210
2001-02,Gary Payton,56,SEA,33,6-4,180
2001-02,Gary Trent,718,MIN,27,6-8,250
2001-02,George Lynch,248,CHH,31,6-8,228
2001-02,George McCloud,45,DEN,35,6-8,225
2001-02,Gerald Wallace,2222,SAC,19,6-7,215
2001-02,Gilbert Arenas,2240,GSW,20,6-3,191
2001-02,Glen Rice,779,HOU,35,6-8,220
2001-02,Glenn Robinson,299,MIL,29,6-7,230
2001-02,Grant Hill,255,ORL,29,6-8,225
2001-02,Grant Long,3,MEM,36,6-9,250
2001-02,Greg Anthony,21,MIL,34,6-1,180
2001-02,Greg Buckner,1761,DAL,25,6-4,210
2001-02,Greg Foster,323,MIL,33,,
2001-02,Greg Ostertag,731,UTA,29,7-2,280
2001-02,Hakeem Olajuwon,165,TOR,39,7-0,255
2001-02,Hanno Mottola,2069,ATL,25,6-11,247
2001-02,Harold Jamison,1942,LAC,25,6-9,269
2001-02,Hedo Turkoglu,2045,SAC,23,6-8,220
2001-02,Horace Grant,270,ORL,36,6-10,245
2001-02,Howard Eisley,458,NYK,29,6-2,180
2001-02,Hubert Davis,93,WAS,32,6-5,183
2001-02,Ike Austin,1134,MEM,32,6-10,288
2001-02,Ike Fontaine,1829,MEM,27,,
2001-02,Ira Bowman,1085,PHI,29,,
2001-02,Ira Newble,1956,ATL,27,6-7,215
2001-02,Isaiah Rider,375,DEN,31,,
2001-02,Jabari Smith,2074,PHI,25,6-11,250
2001-02,Jacque Vaughn,1521,ATL,27,6-1,190
2001-02,Jahidi White,1751,WAS,26,6-9,290
2001-02,Jake Tsakalidis,2054,PHX,23,7-2,285
2001-02,Jake Voskuhl,2063,PHX,24,6-11,245
2001-02,Jalen Rose,147,CHI,29,6-8,217
2001-02,Jamaal Magloire,2048,CHH,24,6-11,259
2001-02,Jamaal Tinsley,2224,IND,24,6-3,195
2001-02,Jamal Crawford,2037,CHI,22,6-5,175
2001-02,Jamal Mashburn,469,CHH,29,6-8,247
2001-02,James Posey,1899,DEN,25,6-8,215
2001-02,Jamison Brewer,2249,IND,21,6-2,178
2001-02,Jaren Jackson,1114,ORL,34,6-6,225
2001-02,Jarron Collins,2260,UTA,23,6-11,252
2001-02,Jason Caffey,679,MIL,29,6-8,256
2001-02,Jason Collier,2044,HOU,24,7-0,260
2001-02,Jason Collins,2215,NJN,23,7-0,260
2001-02,Jason Hart,2078,SAS,24,6-2,181
2001-02,Jason Kidd,467,NJN,29,6-4,212
2001-02,Jason Richardson,2202,GSW,21,6-6,220
2001-02,Jason Terry,1891,ATL,24,6-2,176
2001-02,Jason Williams,1715,MEM,26,6-1,190
2001-02,Jeff Foster,1902,IND,25,6-11,242
2001-02,Jeff McInnis,976,LAC,27,6-4,179
2001-02,Jeff Trepagnier,2244,CLE,22,6-4,200
2001-02,Jelani McCoy,1741,LAL,24,6-10,245
2001-02,Jermaine Jackson,1983,TOR,26,6-5,204
2001-02,Jermaine O'Neal,979,IND,23,6-11,242
2001-02,Jerome James,1744,SEA,26,7-1,272
2001-02,Jerome Moiso,2040,CHH,24,6-10,232
2001-02,Jerome Williams,966,TOR,29,6-9,206
2001-02,Jerry Stackhouse,711,DET,27,6-6,218
2001-02,Jeryl Sasser,2219,ORL,23,6-6,200
2001-02,Jim Jackson,754,MIA,31,6-6,220
2001-02,Joe Crispin,2343,PHX,22,6-0,185
2001-02,Joe Johnson,2207,PHX,21,6-7,225
2001-02,Joe Smith,693,MIN,26,6-10,225
2001-02,Joel Przybilla,2038,MIL,22,7-1,255
2001-02,John Amaechi,680,UTA,31,6-10,270
2001-02,John Crotty,180,UTA,32,,
2001-02,John Starks,317,UTA,36,6-5,190
2001-02,John Stockton,304,UTA,40,6-1,175
2001-02,John Wallace,961,PHX,28,6-9,225
2001-02,Johnny Newman,271,DAL,38,6-7,210
2001-02,Jon Barry,468,DET,32,6-5,210
2001-02,Jonathan Bender,1886,IND,21,7-0,219
2001-02,Joseph Forte,2218,BOS,21,6-4,194
2001-02,Jud Buechler,146,ORL,34,6-6,228
2001-02,Jumaine Jones,1908,CLE,23,6-8,218
2001-02,Juwan Howard,436,DEN,29,6-9,250
2001-02,Karl Malone,252,UTA,38,6-9,256
2001-02,Kedrick Brown,2208,BOS,21,6-7,222
2001-02,Keith Van Horn,1496,NJN,26,6-10,255
2001-02,Kelvin Cato,1509,HOU,27,6-11,255
2001-02,Kendall Gill,383,MIA,34,6-5,215
2001-02,Kenny Anderson,72,BOS,31,6-1,168
2001-02,Kenny Satterfield,2261,DEN,21,6-1,176
2001-02,Kenny Thomas,1903,HOU,24,6-7,245
2001-02,Kenyon Martin,2030,NJN,24,6-9,234
2001-02,Keon Clark,1721,TOR,27,6-11,221
2001-02,Kerry Kittles,954,NJN,28,6-5,180
2001-02,Kevin Garnett,708,MIN,26,6-11,220
2001-02,Kevin Ollie,1563,IND,29,6-2,195
2001-02,Kevin Willis,788,HOU,39,7-0,245
2001-02,Keyon Dooling,2039,LAC,22,6-3,196
2001-02,Kirk Haston,2213,CHH,23,6-9,242
2001-02,Kobe Bryant,977,LAL,23,6-7,210
2001-02,Kurt Thomas,703,NYK,29,6-9,235
2001-02,Kwame Brown,2198,WAS,20,6-11,243
2001-02,LaPhonso Ellis,111,MIA,32,6-8,240
2001-02,Lamar Odom,1885,LAC,22,6-10,221
2001-02,Lamond Murray,441,CLE,29,6-7,236
2001-02,Larry Hughes,1716,GSW,23,6-5,184
2001-02,Larry Robinson,1683,NYK,34,6-3,180
2001-02,Latrell Sprewell,84,NYK,31,6-5,195
2001-02,Lavor Postell,2068,NYK,24,6-5,215
2001-02,Lawrence Funderburke,1444,SAC,31,6-9,230
2001-02,Lee Nailon,1924,CHH,27,6-9,238
2001-02,Leon Smith,1910,ATL,21,6-10,235
2001-02,Lindsey Hunter,283,LAL,31,6-2,195
2001-02,Loren Woods,2254,MIN,24,7-1,246
2001-02,Lorenzen Wright,953,MEM,26,6-11,240
2001-02,Lucious Harris,446,NJN,31,6-5,205
2001-02,Malik Allen,2124,MIA,24,6-10,255
2001-02,Malik Rose,990,SAS,27,6-7,255
2001-02,Mamadou N'diaye,2055,TOR,27,7-0,255
2001-02,Marc Jackson,1531,MIN,27,6-10,270
2001-02,Marcus Camby,948,NYK,28,6-11,235
2001-02,Marcus Fizer,2033,CHI,23,6-9,262
2001-02,Mark Blount,1548,BOS,26,7-0,250
2001-02,Mark Bryant,95,SAS,37,6-9,250
2001-02,Mark Jackson,349,NYK,37,6-3,195
2001-02,Mark Madsen,2058,LAL,26,6-9,236
2001-02,Mark Pope,998,MIL,29,6-10,235
2001-02,Mark Strickland,1110,ATL,31,6-10,220
2001-02,Mateen Cleaves,2043,SAC,24,6-2,205
2001-02,Matt Bullard,672,CHH,35,,
2001-02,Matt Geiger,761,PHI,32,,
2001-02,Matt Harpring,1723,PHI,26,6-7,231
2001-02,Maurice Evans,2230,MIN,23,6-5,220
2001-02,Mengke Bateer,2370,DEN,26,6-11,290
2001-02,Metta World Peace,1897,IND,22,6-7,246
2001-02,Michael Bradley,2214,TOR,23,6-9,227
2001-02,Michael Curry,688,DET,33,6-5,210
2001-02,Michael Dickerson,1722,MEM,27,6-5,190
2001-02,Michael Doleac,1720,CLE,25,6-11,262
2001-02,Michael Finley,714,DAL,29,6-7,215
2001-02,Michael Jordan,893,WAS,39,6-6,216
2001-02,Michael Olowokandi,1709,LAC,27,7-0,270
2001-02,Michael Redd,2072,MIL,22,6-6,220
2001-02,Michael Ruffin,1913,PHI,25,6-8,248
2001-02,Michael Stewart,1565,TOR,27,6-10,230
2001-02,Mike Bibby,1710,SAC,24,6-1,190
2001-02,Mike James,2229,MIA,27,6-2,190
2001-02,Mike Miller,2034,ORL,22,6-8,218
2001-02,Mike Penberthy,2130,LAL,27,6-3,180
2001-02,Mikki Moore,1630,DET,26,7-0,230
2001-02,Milt Palacio,1960,PHX,24,6-3,195
2001-02,Mitch Richmond,782,LAL,37,6-5,220
2001-02,Mitchell Butler,348,POR,31,6-5,216
2001-02,Monty Williams,42,ORL,30,6-8,225
2001-02,Moochie Norris,983,HOU,28,6-1,175
2001-02,Mookie Blaylock,302,GSW,35,,
2001-02,Morris Peterson,2050,TOR,24,6-7,218
2001-02,Nazr Mohammed,1737,ATL,24,6-10,250
2001-02,Nick Anderson,98,MEM,34,,
2001-02,Nick Van Exel,89,DAL,30,6-1,195
2001-02,Norman Richardson,2369,CHI,24,6-5,200
2001-02,Obinna Ekezie,1918,LAC,26,6-9,270
2001-02,Olumide Oyedeji,2071,SEA,21,6-10,255
2001-02,Oscar Torres,2351,HOU,25,6-6,210
2001-02,Othella Harrington,970,NYK,28,6-9,235
2001-02,P.J. Brown,136,CHH,32,6-11,239
2001-02,Pat Garrity,1727,ORL,25,6-9,238
2001-02,Patrick Ewing,121,ORL,39,7-0,255
2001-02,Pau Gasol,2200,MEM,21,7-0,227
2001-02,Paul Pierce,1718,BOS,24,6-6,230
2001-02,Peja Stojakovic,978,SAC,25,6-9,229
2001-02,Popeye Jones,461,WAS,32,6-8,250
2001-02,Predrag Drobnjak,1542,SEA,26,6-11,272
2001-02,Primoz Brezec,2056,IND,22,7-1,243
2001-02,Quentin Richardson,2047,LAC,22,6-6,223
2001-02,Quincy Lewis,1900,UTA,25,6-7,215
2001-02,Raef LaFrentz,1711,DAL,26,6-11,245
2001-02,Rafer Alston,1747,MIL,25,6-2,171
2001-02,Raja Bell,1952,PHI,25,6-5,204
2001-02,Randy Brown,753,BOS,34,6-2,190
2001-02,Randy Livingston,988,SEA,27,6-4,209
2001-02,Rashard Lewis,1740,SEA,22,6-10,215
2001-02,Rasheed Wallace,739,POR,27,6-11,225
2001-02,Rasho Nesterovic,1725,MIN,26,7-0,248
2001-02,Ratko Varda,2237,DET,23,,
2001-02,Ray Allen,951,MIL,26,6-5,205
2001-02,Reggie Miller,397,IND,36,6-7,195
2001-02,Reggie Slater,1073,ATL,31,6-7,255
2001-02,Richard Hamilton,1888,WAS,24,6-7,193
2001-02,Richard Jefferson,2210,NJN,22,6-7,222
2001-02,Rick Brunson,1594,POR,30,6-4,190
2001-02,Rick Fox,296,LAL,32,6-7,242
2001-02,Ricky Davis,1729,CLE,22,6-7,197
2001-02,Robert Horry,109,LAL,31,6-10,235
2001-02,Robert Pack,123,MIN,33,6-2,190
2001-02,Robert Traylor,1714,CHH,25,6-8,284
2001-02,Rod Strickland,393,MIA,35,6-3,185
2001-02,Rodney Buford,1934,MEM,24,6-5,189
2001-02,Rodney Rogers,915,BOS,31,6-7,255
2001-02,Rodney White,2206,DET,22,6-9,238
2001-02,Ron Mercer,1500,IND,26,6-7,210
2001-02,Ruben Boumtje-Boumtje,2257,POR,24,7-0,245
2001-02,Ruben Patterson,1739,POR,26,6-5,224
2001-02,Rusty LaRue,1601,UTA,28,6-3,185
2001-02,Ryan Bowen,1763,DEN,26,6-9,227
2001-02,Sam Cassell,208,MIL,32,6-3,185
2001-02,Sam Mack,694,MIA,32,,
2001-02,Sam Mitchell,417,MIN,38,6-7,215
2001-02,Samaki Walker,955,LAL,26,6-9,260
2001-02,Samuel Dalembert,2223,PHI,22,6-11,250
2001-02,Scot Pollard,1513,SAC,27,6-11,265
2001-02,Scott Padgett,1909,UTA,26,6-9,240
2001-02,Scott Williams,281,DEN,34,6-10,245
2001-02,Scottie Pippen,937,POR,36,6-7,228
2001-02,Sean Marks,1752,MIA,26,6-10,250
2001-02,Sean Rooks,399,LAC,32,6-10,260
2001-02,Shammond Williams,1742,SEA,27,6-1,201
2001-02,Shandon Anderson,1000,NYK,28,6-6,210
2001-02,Shane Battier,2203,MEM,23,6-8,220
2001-02,Shaquille O'Neal,406,LAL,30,7-1,315
2001-02,Shareef Abdur-Rahim,949,ATL,25,6-9,230
2001-02,Shawn Bradley,762,DAL,30,7-6,265
2001-02,Shawn Kemp,431,POR,32,6-10,280
2001-02,Shawn Marion,1890,PHX,24,6-7,215
2001-02,Shawnelle Scott,1035,DEN,30,,
2001-02,Slava Medvedenko,2098,LAL,23,6-10,250
2001-02,Speedy Claxton,2049,PHI,24,5-11,166
2001-02,Stacey Augmon,278,CHH,33,6-8,213
2001-02,Stephen Jackson,1536,SAS,24,6-8,218
2001-02,Stephon Marbury,950,PHX,25,6-2,180
2001-02,Steve Francis,1883,HOU,25,6-3,195
2001-02,Steve Goodrich,1864,NJN,26,6-10,220
2001-02,Steve Kerr,70,POR,36,6-3,180
2001-02,Steve Nash,959,DAL,28,6-3,195
2001-02,Steven Hunter,2212,ORL,20,6-10,224
2001-02,Steven Smith,120,SAS,33,6-8,221
2001-02,Stromile Swift,2031,MEM,22,6-9,225
2001-02,Tang Hamilton,2347,MIA,24,6-8,220
2001-02,Tariq Abdul-Wahad,1505,DAL,27,6-6,223
2001-02,Terence Morris,2242,HOU,23,6-9,221
2001-02,Terrell Brandon,210,MIN,32,5-11,173
2001-02,Terry Porter,345,SAS,39,6-3,205
2001-02,Theo Ratliff,689,ATL,29,6-10,230
2001-02,Tierre Brown,2357,HOU,23,6-2,189
2001-02,Tim Duncan,1495,SAS,26,7-0,260
2001-02,Tim Hardaway,896,DEN,35,6-0,195
2001-02,Tim James,1906,PHI,25,,
2001-02,Tim Thomas,1501,MIL,25,6-10,240
2001-02,Todd MacCulloch,1928,NJN,26,7-0,280
2001-02,Tom Gugliotta,339,PHX,32,6-10,240
2001-02,Toni Kukoc,389,ATL,33,6-11,235
2001-02,Tony Battie,1499,BOS,26,6-11,240
2001-02,Tony Delk,960,BOS,28,6-2,189
2001-02,Tony Massenburg,763,MEM,34,6-9,250
2001-02,Tony Parker,2225,SAS,20,6-2,177
2001-02,Tracy McGrady,1503,ORL,23,6-8,210
2001-02,Tracy Murray,145,TOR,30,6-7,228
2001-02,Trajan Langdon,1892,CLE,26,6-3,197
2001-02,Travis Best,696,CHI,29,5-11,181
2001-02,Travis Knight,969,NYK,27,7-0,235
2001-02,Tremaine Fowlkes,1762,LAC,26,6-8,220
2001-02,Trenton Hassell,2239,CHI,23,6-5,200
2001-02,Troy Hudson,1607,ORL,26,6-1,170
2001-02,Troy Murphy,2211,GSW,22,6-11,245
2001-02,Tyrone Hill,238,CLE,34,6-9,250
2001-02,Tyrone Nesby,1838,WAS,26,6-6,245
2001-02,Tyronn Lue,1731,WAS,25,6-0,178
2001-02,Tyson Chandler,2199,CHI,19,7-1,235
2001-02,Victor Alexander,2349,DET,32,6-10,265
2001-02,Vin Baker,452,SEA,30,6-11,250
2001-02,Vince Carter,1713,TOR,25,6-6,225
2001-02,Vinny Del Negro,219,PHX,35,,
2001-02,Vitaly Potapenko,958,BOS,27,6-10,285
2001-02,Vlade Divac,124,SAC,34,7-1,260
